CaseMasterID,CrimeNo,CaseCategoryName,CaseStatusName,PoliceStationUnitID,DistrictName,StateName,InvestigatingOfficerID,RegistrationDate,InfoReceivedPSDate,CrimeHeadName,CrimeSubHeadName,CrimeCategoryGroup,GravityOffenceName,BriefFacts,IncidentUnitID,IncidentDistrictName,latitude,longitude,LocationTypeArchetype,IsHotspotUnitFlag,AccusedHomeUnitDistance,IncidentFromDate,IncidentToDate,IncidentHourOfDay,IncidentDayOfWeek,IsFestivalOrEventWindow,ReportingDelayHours,CaseAgeDays,PrimaryAccusedID,PrimaryAccusedAgeBand,PrimaryAccusedGender,NumberOfAccused,CoAccusedIDList,IsRepeatAccusedFlag,ArrestStatus,ArrestDelayDays,PrimaryVictimAgeBand,PrimaryVictimGender,NumberOfVictims,VictimAccusedRelationship,IsRepeatVictimFlag,VictimPoliceFlag,NumberOfEvidenceItems,EvidenceTypesList,NumberOfVehiclesInvolved,ActsInvokedList,SectionsInvokedList,NumberOfSectionsInvoked,ChargesheetOutcome,ChargesheetFilingDelayDays,InvestigatingOfficerRank,CourtID,CourtName,InvestigationDurationDays,OfficerActiveCaseLoad,OfficerHistoricalFalseCaseRate,HiddenCriminalProfileID,HiddenGangID,HiddenClusterID,HiddenMOGroup,HiddenBridgeNodeFlag,HiddenEscalationCurveLabel,IsRepeatOffenderGroundTruth,RiskLabel,AnomalyLabel
3696,300280178202600001,UDR,Under Investigation,178,Uttara Kannada,Karnataka,532,2026-02-18,2026-02-14 01:48:47,Crimes Against State,Unlawful Activities,Public-Order,Non-Heinous,The accused pasted posters and painted anti-national slogans on government buildings during the night to promote a banned outfit. The offense occurred near a general/public place around 18:00 hours on Friday.,178,Uttara Kannada,14.787086,74.744326,General/Public Place,False,Unknown/One-Time,2026-02-13 18:01:47,2026-02-14 00:29:47,18,Friday,False,7.783333333333333,147,,,,0,,False,,,,,0,,False,False,0,,0,,,,Not Yet Disposed,,Assistant Sub-Inspector,,,147,4,0.0,,,SOLO_3696,51_General/Public Place_3,,,,Low,Normal
3697,300160105202300002,UDR,Charge Sheeted,105,Haveri,Karnataka,314,2023-03-17,2023-03-09 22:34:04,Crimes Against Children,Kidnapping of Minors,Violent,Non-Heinous,The incident was reported from a general/public place at 15:00 hours on Thursday. The accused took the minor child to another town without the parents' consent or knowledge. Key evidence collected includes CCTV Footage and Medical Examination Report. A single individual executed the crime.,105,Haveri,14.748931,75.367055,General/Public Place,False,Unknown/One-Time,2023-03-09 15:05:04,2023-03-09 22:29:04,15,Thursday,False,7.483333333333333,1216,1502.0,18-25,M,1,1502,False,,,Minor (<18),F,1,Stranger,False,False,2,CCTV Footage;Medical Examination Report,0,,,,Charge-Sheeted,,Inspector,,,1216,8,0.0,,,SOLO_3697,27_General/Public Place_2,,,False,Medium,Normal
3698,100050039202500006,FIR,Closed - Undetected,39,Bengaluru Urban,Karnataka,117,2025-06-26,2025-06-24 05:12:47,Cyber Crime,Identity Theft,Cyber-Financial,Non-Heinous,The crime was committed by a group of 3 co-offenders. The accused used the complainant's PAN and Aadhaar details to secure multiple quick loans online. The event transpired at a market around 04:00 hours on Monday. Investigators recovered Bank Transaction Statement and Screenshot Evidence from the location.,39,Bengaluru Urban,13.000024,77.563128,Market,True,Unknown/One-Time,2025-06-23 04:34:47,2025-06-23 12:10:47,4,Monday,False,24.633333333333333,384,4479.0,51-65,M,3,4479;4480;4481,False,,,18-25,T,1,Stranger,False,False,2,Bank Transaction Statement;Screenshot Evidence,0,,,,Undetected,,Sub-Inspector,,,384,21,0.0476190476190476,,,SOLO_3698,41_Market_0,,,False,Low,Normal
3699,100260167202600008,FIR,Under Investigation,167,Tumakuru,Karnataka,501,2026-08-02,2026-07-27 09:47:28,Crimes Against Body,Culpable Homicide Not Amounting to Murder,Violent,Non-Heinous,"The accused hit the victim with a heavy stone during a spontaneous street brawl, leading to fatal trauma. Evidence seized during the initial probe includes Blood Sample and Fingerprint Lift. The incident took place in a general/public place at 01:00 hours on Monday.",167,Tumakuru,13.314223,77.06419,General/Public Place,True,Unknown/One-Time,2026-07-27 01:43:28,2026-07-27 07:56:28,1,Monday,False,8.066666666666666,-18,,,,0,,False,,,18-25,M,1,Known,False,False,2,Blood Sample;Fingerprint Lift,0,,,,Not Yet Disposed,,Inspector,,,-18,35,0.1714285714285714,,,SOLO_3699,3_General/Public Place_0,,,,Low,Normal
3700,100060041202300006,FIR,Under Investigation,41,Bidar,Karnataka,123,2023-09-22,2023-09-14 14:32:24,Crimes Against Public Order,Rioting,Public-Order,Non-Heinous,"Police later collected CCTV Footage, Scene Photograph and Seized Weapon/Object as part of the case file. Rival groups gathered with wooden sticks and iron rods, fighting and damaging nearby shops. The offense occurred near a general/public place around 09:00 hours on Thursday. Investigation indicates the involvement of a single perpetrator.",41,Bidar,17.879842,77.537786,General/Public Place,False,Unknown/One-Time,2023-09-14 09:51:24,2023-09-14 14:04:24,9,Thursday,True,4.683333333333334,1027,2208.0,36-50,M,1,2208,False,,,51-65,M,2,Known,False,False,3,CCTV Footage;Scene Photograph;Seized Weapon/Object,0,,,,Not Yet Disposed,,Assistant Sub-Inspector,,,1027,19,0.1052631578947368,,,SOLO_3700,29_General/Public Place_1,,,False,Low,Normal
3701,100150096202400006,FIR,Disposed - Convicted,96,Hassan,Karnataka,287,2024-04-22,2024-04-16 12:25:33,Crimes Against Senior Citizens,Neglect of Senior Citizens,Violent,Heinous,"The suspects left their sick elderly father alone in a house without food, water, or medical attention. The incident was reported from a residential at 08:00 hours on Tuesday. A gang of 2 co-accused was implicated in this incident. Forensic search and examination revealed Bank Statement, CCTV Footage, Medical Examination Report and Witness Statement Record at the scene.",96,Hassan,12.976474,76.089786,Residential,False,inter-district,2024-04-16 08:32:33,2024-04-16 10:07:33,8,Tuesday,False,3.883333333333333,814,2998.0,36-50,F,2,2998;2999,False,,,51-65,M,1,Known,False,False,4,Bank Statement;CCTV Footage;Medical Examination Report;Witness Statement Record,0,,,,Charge-Sheeted,,Sub-Inspector,,,814,9,0.1111111111111111,CP00146,,CP00146,61_Residential_1,,,False,High,Normal
3702,100210134202200002,FIR,Closed - Undetected,134,Mandya,Karnataka,400,2022-09-08,2022-09-01 15:15:56,Crimes Against Senior Citizens,Elder Abuse,Violent,Non-Heinous,The event transpired at a residential around 12:00 hours on Thursday. The accused beat their dependent mother and demanded she sign the bank pension documents. Key evidence collected includes Bank Statement and Medical Examination Report. The crime was committed by a group of 2 co-offenders.,134,Mandya,12.513297,76.918609,Residential,False,Unknown/One-Time,2022-09-01 12:59:56,2022-09-01 14:32:56,12,Thursday,True,2.2666666666666666,1406,816.0,26-35,M,2,816;817,False,,,65+,M,1,Known,False,False,2,Bank Statement;Medical Examination Report,0,,,,Undetected,,Inspector,,,1406,4,0.0,,,SOLO_3702,59_Residential_2,,,False,Low,Normal
3703,400140092202300001,PAR,Under Investigation,92,Gadag,Karnataka,275,2023-02-14,2023-02-09 23:56:17,Crimes Against Public Order,Communal Violence,Public-Order,Non-Heinous,"A group of individuals attacked shops belonging to a specific community, escalating local tension. The incident took place in a general/public place at 16:00 hours on Thursday.",92,Gadag,15.381931,75.665319,General/Public Place,True,Unknown/One-Time,2023-02-09 16:26:17,2023-02-09 18:33:17,16,Thursday,False,7.5,1247,,,,0,,False,,,36-50,M,5,Known,False,False,2,CCTV Footage;Video Recording,0,,,,Not Yet Disposed,,Sub-Inspector,,,1247,14,0.0714285714285714,,,SOLO_3703,33_General/Public Place_2,,,,Low,Normal
3704,800310192202200001,Zero FIR,Disposed - Convicted,192,Vijayanagara,Karnataka,575,2022-12-23,2022-12-14 02:41:23,Crimes Against Body,Culpable Homicide Not Amounting to Murder,Violent,Non-Heinous,"The accused hit the victim with a heavy stone during a spontaneous street brawl, leading to fatal trauma. Evidence seized during the initial probe includes Fingerprint Lift. The offense occurred near a general/public place around 01:00 hours on Wednesday.",192,Vijayanagara,15.282196,76.416579,General/Public Place,False,Unknown/One-Time,2022-12-14 01:06:23,2022-12-14 01:46:23,1,Wednesday,False,1.5833333333333333,1300,1229.0,36-50,M,3,1229;1230;1231,False,,,65+,M,2,Stranger,False,False,1,Fingerprint Lift,0,,,,Charge-Sheeted,,Deputy Superintendent of Police,,,1300,14,0.0,,,SOLO_3704,3_General/Public Place_0,,,False,Medium,Normal
3705,100120078202600002,FIR,Under Investigation,78,Davanagere,Karnataka,232,2026-04-14,2026-04-14 18:45:01,Cyber Crime,Hacking,Cyber-Financial,Non-Heinous,The accused installed keylogger software on cyber cafe computers to steal user credentials. The incident was reported from a cyber-agnostic at 13:00 hours on Tuesday. A gang of 2 co-accused was implicated in this incident.,78,Davanagere,14.478833,75.946738,Cyber-Agnostic,False,local,2026-04-14 13:22:01,2026-04-14 15:43:01,13,Tuesday,False,5.383333333333334,92,5601.0,51-65,M,2,5601;5602,False,,,26-35,F,1,Stranger,False,False,0,,0,,,,Not Yet Disposed,,Sub-Inspector,,,92,4,0.0,CP00048,,CP00048,42_Cyber-Agnostic_2,,,False,Low,Normal
3706,100010008202600006,FIR,Charge Sheeted,8,Bagalkot,Karnataka,24,2026-05-23,2026-05-21 04:27:50,Special and Local Laws Offences,Prohibition Act Violations,Narcotics,Heinous,The police raided a field and destroyed raw materials used by the accused to brew illicit alcohol. The event transpired at a general/public place around 16:00 hours on Wednesday. The crime was committed by a single offender. Forensic search and examination revealed Panchnama Report and Seized Contraband at the scene.,8,Bagalkot,16.19636,75.693943,General/Public Place,False,Unknown/One-Time,2026-05-20 16:42:50,2026-05-20 18:30:50,16,Wednesday,False,11.75,53,5742.0,36-50,M,1,5742,False,,,,,0,,False,False,2,Panchnama Report;Seized Contraband,0,,,,Charge-Sheeted,,Sub-Inspector,,,53,10,0.1,,,SOLO_3706,69_General/Public Place_2,,,False,High,Normal
3707,800170116202500001,Zero FIR,Under Investigation,116,Kalaburagi,Karnataka,348,2025-11-08,2025-11-05 01:22:38,Crimes Against Property,Criminal Trespass,Property,Non-Heinous,The incident took place in a general/public place at 18:00 hours on Tuesday. The suspects occupied the complainant's shop during the night and threatened the complainant when confronted. Key evidence collected includes Fingerprint Lift.,116,Kalaburagi,17.382096,76.86591,General/Public Place,False,Unknown/One-Time,2025-11-04 18:15:38,2025-11-04 23:17:38,18,Tuesday,True,7.116666666666666,249,,,,0,,False,,,26-35,F,1,Stranger,True,False,1,Fingerprint Lift,0,,,,Not Yet Disposed,,Circle Inspector,,,249,4,0.0,,,SOLO_3707,13_General/Public Place_3,,,,Low,Normal
3708,100200127202400007,FIR,Pending Trial,127,Koppal,Karnataka,380,2024-07-02,2024-06-27 22:44:43,Crimes Against Body,Abduction,Violent,Non-Heinous,"Investigation indicates the involvement of a single perpetrator. The suspects cornered the victim on a lonely road, threatened them with weapons, and abducted them. The offense occurred near a general/public place around 18:00 hours on Thursday. Investigators recovered CCTV Footage from the location.",127,Koppal,15.316229,76.172607,General/Public Place,False,Unknown/One-Time,2024-06-27 18:51:43,2024-06-27 19:29:43,18,Thursday,False,3.883333333333333,743,3261.0,36-50,M,1,3261,False,,,18-25,F,1,Known,False,False,1,CCTV Footage,0,,,,Not Yet Disposed,,Inspector,,,743,16,0.0,,,SOLO_3708,7_General/Public Place_3,,,False,Low,Normal
3709,100100066202300006,FIR,Closed - False Case,66,Chitradurga,Karnataka,196,2023-12-26,2023-12-26 05:00:41,Economic Offences,Counterfeiting,Cyber-Financial,Non-Heinous,"The accused was found in possession of a scanning machine and templates for printing fake bills. Evidence seized during the initial probe includes Audit Report, Bank Transaction Statement and Digital Ledger. The incident was reported from a market at 12:00 hours on Monday.",66,Chitradurga,14.231133,76.42108,Market,False,inter-district,2023-12-25 12:40:41,2023-12-25 16:31:41,12,Monday,True,16.333333333333332,932,2555.0,18-25,M,1,2555,True,,,,,0,,False,False,3,Audit Report;Bank Transaction Statement;Digital Ledger,0,,,,False Case,,Assistant Sub-Inspector,,,932,18,0.2222222222222222,CP00032,GNG0007,GNG0007,37_Market_2,,,True,Medium,Normal
3710,100290183202600011,FIR,Under Investigation,183,Vijayapura,Karnataka,547,2026-11-18,2026-11-14 15:42:16,Crimes Against Property,House-Breaking / Burglary,Property,Heinous,The perpetrators gained entry by forcing open the rear kitchen window during the night while the owners were asleep. The event transpired at a residential around 02:00 hours on Saturday. The crime was committed by a single offender.,183,Vijayapura,16.793832,75.725765,Residential,True,Unknown/One-Time,2026-11-14 02:07:16,2026-11-14 09:15:16,2,Saturday,True,13.583333333333334,-126,6349.0,26-35,M,1,6349,False,,,26-35,M,1,Stranger,False,False,1,Fingerprint Lift,0,,,,Not Yet Disposed,,Inspector,,,-126,21,0.0,,,SOLO_3710,12_Residential_0,,,False,Medium,Normal
3711,100280177202600008,FIR,Under Investigation,177,Uttara Kannada,Karnataka,530,2026-09-01,2026-08-26 15:22:33,Traffic and Motor Vehicle Offences,Rash and Negligent Driving,Public-Order,Non-Heinous,"The suspect drove the truck negligently on the wrong side of the divider, ramming into multiple cars. The incident took place in a transit-bus-stop at 08:00 hours on Wednesday. A lone suspect was involved in carrying out this offense. Forensic search and examination revealed Breath Analyzer Report at the scene.",177,Uttara Kannada,14.778793,74.669237,Transit-Bus-Stop,False,local,2026-08-26 08:59:33,2026-08-26 13:48:33,8,Wednesday,True,6.383333333333334,-48,6084.0,Minor (<18),M,1,6084,True,,,Minor (<18),M,1,Stranger,False,False,1,Breath Analyzer Report,1,,,,Not Yet Disposed,,Assistant Sub-Inspector,,,-48,14,0.0,CP00074,,CP00074,54_Transit-Bus-Stop_1,,,True,Medium,Normal
3712,100300187202200007,FIR,Pending Trial,187,Yadgir,Karnataka,559,2022-05-21,2022-05-20 05:58:55,Crimes Against Women,Sexual Harassment,Violent,Heinous,"The offense occurred near a general/public place around 17:00 hours on Tuesday. The accused sent inappropriate messages and photos to the victim's phone, causing distress. Key evidence collected includes CCTV Footage, Clothing Sample and Medical Examination Report. Investigation indicates the involvement of a single perpetrator.",187,Yadgir,16.787847,77.151321,General/Public Place,False,inter-district,2022-05-17 17:33:55,2022-05-17 22:51:55,17,Tuesday,False,60.41666666666666,1516,484.0,36-50,M,1,484,True,,,36-50,F,1,Known,False,False,3,CCTV Footage;Clothing Sample;Medical Examination Report,0,,,,Not Yet Disposed,,Sub-Inspector,,,1516,8,0.0,CP00012,,CP00012,18_General/Public Place_2,,,True,Severe,Reporting-Delay Outlier
3713,100050031202600005,FIR,Under Investigation,31,Bengaluru Urban,Karnataka,93,2026-02-07,2026-02-03 15:08:17,Crimes Against Children,POCSO Offences,Violent,Heinous,"A single individual executed the crime. The suspect made inappropriate physical contact with the minor victim when they were left alone. The incident was reported from a general/public place at 10:00 hours on Tuesday. Investigators recovered CCTV Footage, DNA Swab and Guardian Statement Record from the location.",31,Bengaluru Urban,12.949335,77.632938,General/Public Place,False,Unknown/One-Time,2026-02-03 10:09:17,2026-02-03 10:18:17,10,Tuesday,False,4.983333333333333,158,5305.0,26-35,M,1,5305,False,,,Minor (<18),F,1,Known,False,False,3,CCTV Footage;DNA Swab;Guardian Statement Record,0,,,,Not Yet Disposed,,Circle Inspector,,,158,12,0.0833333333333333,,,SOLO_3713,25_General/Public Place_1,,,False,Medium,Normal
3714,100020010202400003,FIR,Charge Sheeted,10,Ballari,Karnataka,29,2024-09-09,2024-09-06 22:08:55,Cyber Crime,Hacking,Cyber-Financial,Non-Heinous,"The accused installed keylogger software on cyber cafe computers to steal user credentials. Evidence seized during the initial probe includes Device Forensic Report, IP Access Log and Server Log. The event transpired at a cyber-agnostic around 15:00 hours on Friday.",10,Ballari,15.138523,76.897278,Cyber-Agnostic,False,Unknown/One-Time,2024-09-06 15:40:55,2024-09-06 17:11:55,15,Friday,True,6.466666666666667,674,3496.0,51-65,M,3,3496;3497;3498,False,,,51-65,F,1,Stranger,False,False,3,Device Forensic Report;IP Access Log;Server Log,0,,,,Charge-Sheeted,,Sub-Inspector,,,674,3,0.0,,,SOLO_3714,42_Cyber-Agnostic_2,,,False,Medium,Normal
3715,100280177202200007,FIR,Disposed - Convicted,177,Uttara Kannada,Karnataka,529,2022-12-14,2022-12-08 07:22:52,Crimes Against Body,Culpable Homicide Not Amounting to Murder,Violent,Non-Heinous,"Police later collected Blood Sample, Fingerprint Lift and Post-Mortem Report as part of the case file. The accused hit the victim with a heavy stone during a spontaneous street brawl, leading to fatal trauma. The incident took place in a general/public place at 00:00 hours on Thursday. A group of 2 individuals was involved in the offense.",177,Uttara Kannada,14.777242,74.66274,General/Public Place,False,Unknown/One-Time,2022-12-08 00:10:52,2022-12-08 06:03:52,0,Thursday,False,7.2,1309,1199.0,51-65,M,2,1199;1200,True,,,36-50,F,1,Known,True,False,3,Blood Sample;Fingerprint Lift;Post-Mortem Report,0,,,,Charge-Sheeted,,Sub-Inspector,,,1309,16,0.0625,CP00085,,CP00085,3_General/Public Place_0,,,True,High,Normal
3716,100090058202200006,FIR,Charge Sheeted,58,Chikkamagaluru,Karnataka,173,2022-07-25,2022-07-24 23:14:58,Crimes Against Children,Kidnapping of Minors,Violent,Heinous,The accused took the minor child to another town without the parents' consent or knowledge. The offense occurred near a general/public place around 17:00 hours on Sunday. Investigation indicates the involvement of a single perpetrator. Forensic search and examination revealed Medical Examination Report at the scene.,58,Chikkamagaluru,13.304649,75.735733,General/Public Place,True,district-wide,2022-07-24 17:54:58,2022-07-24 22:33:58,17,Sunday,False,5.333333333333333,1451,699.0,36-50,M,1,699,True,,,Minor (<18),F,1,Stranger,False,False,1,Medical Examination Report,0,,,,Charge-Sheeted,,Inspector,,,1451,21,0.0,CP00016,,CP00016,27_General/Public Place_2,,,True,Severe,Normal
3717,100030026202600009,FIR,Under Investigation,26,Belagavi,Karnataka,76,2026-03-15,2026-03-12 08:42:49,Crimes Against Public Order,Communal Violence,Public-Order,Non-Heinous,"The incident was reported from a general/public place at 17:00 hours on Wednesday. A group of individuals attacked shops belonging to a specific community, escalating local tension. A single individual executed the crime.",26,Belagavi,15.876251,74.529942,General/Public Place,True,Unknown/One-Time,2026-03-11 17:20:49,2026-03-12 00:35:49,17,Wednesday,False,15.366666666666667,122,5447.0,26-35,M,1,5447,True,,,51-65,M,2,Stranger,False,False,1,Video Recording,0,,,,Not Yet Disposed,,Circle Inspector,,,122,26,0.1538461538461538,,,SOLO_3717,33_General/Public Place_2,,,False,Low,Normal
